age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y,subscription,balance_scaled,duration_scaled,previous_scaled,CLV_Score,CLV_Segment,age_group
48,blue-collar,married,secondary,no,904,yes,no,unknown,5,may,128,2,-1,0,unknown,no,0,0.08101065858042962,0.026026840178934526,0.0,0.048313381343895165,Medium Value,41-50
48,services,married,unknown,no,1705,yes,no,unknown,5,may,107,1,-1,0,unknown,no,0,0.08828282461460245,0.02175681171207808,0.0,0.05066845582092465,Medium Value,41-50
39,technician,single,tertiary,no,47,yes,no,unknown,5,may,181,1,-1,0,unknown,no,0,0.07323007644399253,0.036803578690524606,0.0,0.04765611182915365,Medium Value,31-40
47,services,single,secondary,no,176,yes,no,unknown,5,may,303,2,-1,0,unknown,no,0,0.07440124925099414,0.061610410736071576,0.0,0.05568374784631855,High Value,41-50
40,blue-collar,married,secondary,no,1225,yes,no,unknown,5,may,558,5,-1,0,unknown,no,0,0.08392497230948015,0.1134607564050427,0.0,0.07600071307625289,VIP,31-40
45,technician,married,secondary,no,86,yes,no,unknown,5,may,270,1,-1,0,unknown,no,0,0.07358415194378372,0.05490036600244001,0.0,0.05326218577262386,High Value,41-50
26,admin.,single,secondary,no,82,yes,no,unknown,5,may,228,1,-1,0,unknown,no,0,0.0735478365079077,0.046360309068727124,0.0,0.050682010974571985,Medium Value,18-30
52,management,married,tertiary,no,271,yes,no,unknown,5,may,99,1,-1,0,unknown,no,0,0.0752637408530496,0.020130134200894673,0.0,0.0436709106867932,Low Value,51-60
54,technician,married,secondary,no,1378,yes,no,unknown,5,may,240,1,-1,0,unknown,no,0,0.08531403773173789,0.048800325335502236,0.0,0.05729711646651961,High Value,51-60
54,admin.,married,tertiary,no,184,no,no,unknown,5,may,673,2,-1,0,unknown,yes,1,0.07447388012274618,0.1368442456283042,0.0,0.07829021374986435,VIP,51-60
50,blue-collar,married,primary,no,0,no,no,unknown,5,may,233,3,-1,0,unknown,no,0,0.0728033700724493,0.04737698251321675,0.0,0.050614779790189676,Medium Value,41-50
35,blue-collar,married,secondary,no,0,yes,no,unknown,5,may,1056,1,-1,0,unknown,no,0,0.0728033700724493,0.21472143147620984,0.0,0.1008181144790876,VIP,31-40
44,services,married,secondary,no,1357,yes,yes,unknown,5,may,250,1,-1,0,unknown,no,0,0.08512338169338879,0.0508336722244815,0.0,0.05781179251403884,High Value,41-50
53,entrepreneur,married,unknown,no,19,yes,no,unknown,5,may,252,1,-1,0,unknown,no,0,0.0729758683928604,0.05124034160227735,0.0,0.051860036677113405,Medium Value,51-60
35,retired,single,primary,no,434,no,no,unknown,5,may,138,1,-1,0,unknown,no,0,0.07674359486499738,0.028060187067913786,0.0,0.04678985355287282,Medium Value,31-40
60,admin.,divorced,secondary,no,92,yes,no,unknown,5,may,130,1,-1,0,unknown,no,0,0.07363862509759775,0.026433509556730378,0.0,0.04474936541581799,Low Value,51-60
53,admin.,divorced,secondary,no,1151,yes,no,unknown,5,may,412,1,-1,0,unknown,no,0,0.0832531367457738,0.08377389182594551,0.0,0.06675873592067055,VIP,51-60
48,unemployed,married,secondary,no,41,yes,no,unknown,5,may,179,2,-1,0,unknown,no,0,0.0731756032901785,0.03639690931272875,0.0,0.04750687443890787,Medium Value,41-50
34,technician,married,secondary,no,51,yes,no,unknown,5,may,19,2,-1,0,unknown,no,0,0.07326639187986855,0.0038633590890605938,0.0,0.03779220366665245,Low Value,31-40
54,services,married,secondary,no,214,yes,no,unknown,5,may,458,2,-1,0,unknown,no,0,0.07474624589181632,0.0931272875152501,0.0,0.06531130920048318,VIP,51-60
51,management,married,secondary,no,1161,yes,no,unknown,5,may,717,1,-1,0,unknown,no,0,0.08334392533546385,0.14579097193981294,0.0,0.0854092542496758,VIP,51-60
31,services,married,tertiary,no,37,yes,no,unknown,5,may,313,1,-1,0,unknown,no,0,0.07313928785430247,0.06364375762505084,0.0,0.05566277121466649,High Value,31-40
35,technician,divorced,secondary,no,787,yes,no,unknown,5,may,683,2,-1,0,unknown,no,0,0.07994843208105606,0.13887759251728346,0.0,0.08163749379571307,VIP,31-40
35,services,married,secondary,no,59,yes,no,unknown,5,may,1077,1,-1,0,unknown,no,0,0.07333902275162059,0.2189914599430663,0.0,0.10236694935873017,VIP,31-40
38,technician,married,secondary,no,253,yes,no,unknown,5,may,416,1,-1,0,unknown,no,0,0.07510032139160751,0.0845872305815372,0.0,0.06292632987026492,High Value,31-40
36,admin.,married,tertiary,no,211,yes,no,unknown,5,may,146,2,-1,0,unknown,no,0,0.07471900931490931,0.029686864579097194,0.0,0.046265564031183815,Medium Value,31-40
58,retired,married,primary,no,235,yes,no,unknown,5,may,167,1,-1,0,unknown,no,0,0.07493690193016543,0.03395689304595364,0.0,0.047655518878868805,Medium Value,51-60
40,services,divorced,unknown,no,4384,yes,no,unknown,5,may,315,1,-1,0,unknown,no,0,0.11260508779256624,0.06405042700284669,0.0,0.07551767199713713,VIP,31-40
54,management,married,secondary,no,4080,no,no,unknown,5,may,140,1,-1,0,unknown,no,0,0.10984511466598879,0.028466856445709638,0.0,0.06346261426670728,High Value,51-60
34,blue-collar,single,secondary,no,53,yes,yes,unknown,5,may,346,1,-1,0,unknown,no,0,0.07328454959780656,0.0703538023586824,0.0,0.057748415506508,High Value,31-40
31,management,single,tertiary,no,0,yes,no,unknown,5,may,562,1,-1,0,unknown,no,0,0.0728033700724493,0.1142740951606344,0.0,0.07068391358441498,VIP,31-40
51,retired,married,secondary,no,2127,yes,no,unknown,5,may,172,1,-1,0,unknown,no,0,0.09211410309952246,0.03497356649044327,0.0,0.056549121496894214,High Value,51-60
33,management,married,tertiary,no,377,yes,no,unknown,5,may,217,1,-1,0,unknown,no,0,0.0762260999037641,0.044123627490849936,0.0,0.05135013819913703,Medium Value,31-40
55,management,married,tertiary,no,73,yes,no,unknown,5,may,142,2,-1,0,unknown,no,0,0.07346612677718665,0.02887352582350549,0.0,0.04539512113564498,Low Value,51-60
42,admin.,married,secondary,no,445,yes,no,unknown,5,may,67,1,-1,0,unknown,no,0,0.07684346231365642,0.013623424156161041,0.0,0.04250875840367652,Low Value,41-50
34,blue-collar,married,secondary,no,243,yes,no,unknown,5,may,291,1,-1,0,unknown,no,0,0.07500953280191747,0.059170394469296464,0.0,0.05525588474174767,High Value,31-40
33,blue-collar,single,secondary,no,307,yes,no,unknown,5,may,309,2,-1,0,unknown,no,0,0.07559057977593377,0.06283041886945913,0.0,0.056644415548804616,High Value,31-40
38,services,married,secondary,no,155,yes,no,unknown,5,may,248,1,-1,0,unknown,no,0,0.07421059321264505,0.050427002846685644,0.0,0.052233397460328214,Medium Value,31-40
50,technician,divorced,tertiary,no,173,no,yes,unknown,5,may,98,1,-1,0,unknown,no,0,0.07437401267408712,0.019926799511996746,0.0,0.043165046190642584,Low Value,41-50
43,management,married,tertiary,no,400,yes,no,unknown,5,may,256,1,-1,0,unknown,no,0,0.07643491366005122,0.05205368035786905,0.0,0.053833560937386324,High Value,41-50
61,blue-collar,divorced,primary,no,1428,yes,no,unknown,5,may,82,2,-1,0,unknown,no,0,0.08576798068018812,0.01667344448962993,0.0,0.04788602368698304,Medium Value,60+
47,admin.,married,secondary,no,219,yes,no,unknown,5,may,577,1,-1,0,unknown,no,0,0.07479164018666135,0.11732411549410329,0.0,0.07259305474156166,VIP,41-50
48,self-employed,married,tertiary,no,7,yes,no,unknown,5,may,286,1,-1,0,unknown,no,0,0.07286692208523234,0.05815372102480683,0.0,0.053879577350058216,High Value,41-50
44,blue-collar,married,secondary,no,575,yes,no,unknown,5,may,477,1,-1,0,unknown,no,0,0.07802371397962705,0.0969906466043107,0.0,0.06810905097110673,VIP,41-50
35,student,single,unknown,no,298,yes,no,unknown,5,may,611,2,-1,0,unknown,no,0,0.07550887004521273,0.12423749491663277,0.0,0.0750256834975962,VIP,31-40
35,services,married,secondary,no,0,yes,no,unknown,5,may,471,1,-1,0,unknown,no,0,0.0728033700724493,0.09577063847092314,0.0,0.0651328765775016,VIP,31-40
50,services,married,secondary,no,5699,yes,no,unknown,5,may,381,2,-1,0,unknown,no,0,0.12454378733680752,0.0774705164701098,0.0,0.0855130486094367,VIP,41-50
41,management,married,tertiary,no,176,yes,yes,unknown,5,may,42,1,-1,0,unknown,no,0,0.07440124925099414,0.00854005693371289,0.0,0.03976264170561094,Low Value,41-50
41,management,married,tertiary,no,517,yes,no,unknown,5,may,251,1,-1,0,unknown,no,0,0.07749714015942477,0.051037006913379424,0.0,0.054059672153726215,High Value,41-50
39,services,single,unknown,no,257,yes,no,unknown,5,may,408,1,-1,0,unknown,no,0,0.07513663682748353,0.0829605530703538,0.0,0.062456484334847906,High Value,31-40
42,retired,married,secondary,no,56,yes,no,unknown,5,may,215,1,-1,0,unknown,no,0,0.07331178617471357,0.04371695811305409,0.0,0.04977098052127301,Medium Value,41-50
38,blue-collar,married,secondary,no,-390,yes,no,unknown,5,may,287,1,-1,0,unknown,no,0,0.06926261507453745,0.05835705571370476,0.0,0.05213842425138015,Medium Value,31-40
53,retired,married,secondary,no,330,yes,no,unknown,5,may,216,2,-1,0,unknown,no,0,0.07579939353222089,0.04392029280195201,0.0,0.05107578460669605,Medium Value,51-60
59,housemaid,divorced,primary,no,195,no,no,unknown,5,may,366,2,-1,0,unknown,no,0,0.07457374757140524,0.07442049613664091,0.0,0.05961302262669489,High Value,51-60
36,services,married,secondary,no,301,yes,no,unknown,5,may,210,1,-1,0,unknown,no,0,0.07553610662211974,0.04270028466856446,0.0,0.05057813871162921,Medium Value,31-40
54,blue-collar,married,primary,no,-41,yes,no,unknown,5,may,288,1,-1,0,unknown,no,0,0.07243113685472011,0.058560390402602684,0.0,0.05378368554814086,High Value,51-60
40,technician,married,tertiary,no,483,yes,no,unknown,5,may,168,1,-1,0,unknown,no,0,0.07718845895447861,0.03416022773485156,0.0,0.04884229779769477,Medium Value,31-40
47,unknown,married,unknown,no,28,no,no,unknown,5,may,338,2,-1,0,unknown,no,0,0.07305757812358143,0.06872712484749899,0.0,0.05714692651604041,High Value,41-50
53,unemployed,married,unknown,no,13,no,no,unknown,5,may,410,3,-1,0,unknown,no,0,0.07292139523904637,0.08336722244814965,0.0,0.06147086435396808,High Value,51-60
46,housemaid,married,primary,no,965,no,no,unknown,5,may,177,1,-1,0,unknown,no,0,0.08156446897753891,0.0359902399349329,0.0,0.051579306469249325,Medium Value,41-50
39,management,married,tertiary,no,378,yes,yes,unknown,5,may,127,2,-1,0,unknown,no,0,0.07623517876273311,0.0258235054900366,0.0,0.045864641028377534,Medium Value,31-40
40,unemployed,married,secondary,no,219,yes,no,unknown,5,may,357,1,-1,0,unknown,no,0,0.07479164018666135,0.07259048393655958,0.0,0.05917296527429855,High Value,31-40
28,blue-collar,married,primary,no,324,yes,no,unknown,5,may,175,1,-1,0,unknown,no,0,0.07574492037840685,0.03558357055713705,0.0,0.04854753135634454,Medium Value,18-30
35,entrepreneur,divorced,secondary,no,-69,yes,no,unknown,5,may,300,1,-1,0,unknown,no,0,0.07217692880358798,0.061000406669377796,0.0,0.054388586402607325,High Value,31-40
55,retired,married,secondary,no,0,no,yes,unknown,5,may,136,1,-1,0,unknown,no,0,0.0728033700724493,0.027653517690117934,0.0,0.04469774034326003,Low Value,51-60
43,technician,divorced,unknown,no,205,yes,no,unknown,5,may,1419,1,-1,0,unknown,no,0,0.07466453616109528,0.288531923546157,0.0,0.12389184514439473,VIP,41-50
48,blue-collar,married,primary,no,278,yes,no,unknown,5,may,125,2,-1,0,unknown,no,0,0.07532729286583263,0.02541683611224075,0.0,0.04528869726658854,Low Value,41-50
58,management,married,unknown,no,1065,yes,no,unknown,5,may,213,3,-1,0,unknown,no,0,0.0824723548744394,0.04331028873525823,0.0,0.05422926405779717,High Value,51-60
33,management,single,tertiary,no,34,yes,no,unknown,5,may,27,1,-1,0,unknown,no,0,0.07311205127739547,0.005490036600244001,0.0,0.03820303661877093,Low Value,31-40
36,blue-collar,married,unknown,no,1033,no,no,unknown,5,may,238,2,-1,0,unknown,no,0,0.08218183138743124,0.04839365595770639,0.0,0.05560901248102754,High Value,31-40
53,services,divorced,secondary,no,1467,yes,no,unknown,5,may,124,1,-1,0,unknown,no,0,0.08612205617997931,0.025213501423342822,0.0,0.0506250785169925,Medium Value,51-60
47,blue-collar,married,primary,no,-12,yes,no,unknown,5,may,18,1,-1,0,unknown,no,0,0.07269442376482124,0.0036600244001626678,0.0,0.03744521920245942,Low Value,41-50
31,services,married,secondary,no,388,yes,no,unknown,5,may,730,2,-1,0,unknown,no,0,0.07632596735242315,0.14843432289548597,0.0,0.08269328054485736,VIP,31-40
57,entrepreneur,married,secondary,no,294,yes,no,unknown,5,may,746,2,-1,0,unknown,no,0,0.0754725546093367,0.1516876779178528,0.0,0.08324258068002419,VIP,51-60
53,blue-collar,married,unknown,no,1827,no,no,unknown,5,may,121,1,-1,0,unknown,no,0,0.08939044540882103,0.024603497356649046,0.0,0.05207627191140523,Medium Value,51-60
55,blue-collar,married,primary,no,627,yes,no,unknown,5,may,247,1,-1,0,unknown,no,0,0.0784958146460153,0.05022366815778772,0.0,0.05431500777034396,High Value,51-60
45,blue-collar,married,primary,no,25,yes,no,unknown,5,may,40,1,-1,0,unknown,no,0,0.07303034154667443,0.008133387555917039,0.0,0.038955187040112325,Low Value,41-50
53,admin.,divorced,secondary,no,315,yes,no,unknown,5,may,181,2,-1,0,unknown,no,0,0.0756632106476858,0.036803578690524606,0.0,0.04887267893100028,Medium Value,51-60
37,blue-collar,married,primary,no,0,yes,no,unknown,5,may,79,1,-1,0,unknown,no,0,0.0728033700724493,0.016063440422936153,0.0,0.0412207171631055,Low Value,31-40
44,admin.,divorced,secondary,no,66,yes,no,unknown,5,may,206,1,-1,0,unknown,no,0,0.07340257476440362,0.041886945912972755,0.0,0.049267371156093635,Medium Value,41-50
49,blue-collar,divorced,primary,no,-9,yes,yes,unknown,5,may,389,1,-1,0,unknown,no,0,0.07272166034172826,0.07909719398129321,0.0,0.06008998836525209,High Value,41-50
46,technician,married,secondary,no,349,yes,yes,unknown,5,may,127,1,-1,0,unknown,no,0,0.07597189185263196,0.0258235054900366,0.0,0.04573299757332696,Low Value,41-50
43,entrepreneur,married,unknown,no,100,yes,no,unknown,5,may,702,1,-1,0,unknown,no,0,0.07371125596934978,0.14274095160634404,0.0,0.0796779134665781,VIP,41-50
38,admin.,married,secondary,no,0,no,no,unknown,5,may,151,1,-1,0,unknown,no,0,0.0728033700724493,0.030703538023586822,0.0,0.0456127464433007,Low Value,31-40
43,technician,married,secondary,no,434,yes,no,unknown,5,may,117,1,-1,0,unknown,no,0,0.07674359486499738,0.02379015860105734,0.0,0.04550884501281589,Low Value,41-50
49,management,married,tertiary,no,3237,yes,no,unknown,5,may,232,3,-1,0,unknown,no,0,0.10219163655511776,0.04717364782431883,0.0,0.06524791262485452,VIP,41-50
42,management,married,unknown,no,275,no,no,unknown,5,may,408,2,-1,0,unknown,no,0,0.07530005628892561,0.0829605530703538,0.0,0.06253819406556894,High Value,41-50
22,blue-collar,single,secondary,no,0,yes,no,unknown,5,may,179,2,-1,0,unknown,no,0,0.0728033700724493,0.03639690931272875,0.0,0.047320757830043275,Medium Value,18-30
40,management,married,tertiary,no,207,yes,no,unknown,5,may,39,1,-1,0,unknown,no,0,0.07468269387903329,0.007930052867019113,0.0,0.03972036279962238,Low Value,31-40
39,blue-collar,married,secondary,no,483,yes,no,unknown,5,may,282,1,-1,0,unknown,no,0,0.07718845895447861,0.057340382269215125,0.0,0.055796344158003844,High Value,31-40
51,services,married,secondary,no,2248,yes,no,unknown,5,may,714,2,-1,0,unknown,no,0,0.09321264503477204,0.14518096787311915,0.0,0.09016061287932177,VIP,51-60
49,admin.,married,secondary,no,428,yes,no,unknown,5,may,50,1,-1,0,unknown,no,0,0.07668912171118335,0.010166734444896299,0.0,0.041394581189060566,Low Value,41-50
53,blue-collar,married,secondary,no,0,yes,yes,unknown,5,may,181,1,-1,0,unknown,no,0,0.0728033700724493,0.036803578690524606,0.0,0.04744275864338203,Medium Value,51-60
34,services,single,secondary,no,0,yes,no,unknown,5,may,142,1,-1,0,unknown,no,0,0.0728033700724493,0.02887352582350549,0.0,0.045063742783276295,Low Value,31-40
33,technician,divorced,secondary,no,140,yes,no,unknown,5,may,227,1,-1,0,unknown,no,0,0.07407441032810998,0.0461569743798292,0.0,0.05088429747800375,Medium Value,31-40
50,management,single,tertiary,no,297,yes,no,unknown,5,may,119,1,-1,0,unknown,no,0,0.07549979118624373,0.024196827978853194,0.0,0.04500894398677782,Low Value,41-50
39,blue-collar,married,primary,no,279,yes,no,unknown,5,may,361,1,-1,0,unknown,no,0,0.07533637172480163,0.07340382269215127,0.0,0.0596893326700462,High Value,31-40
59,entrepreneur,divorced,secondary,no,901,yes,no,unknown,5,may,73,3,-1,0,unknown,no,0,0.0809834220035226,0.014843432289548597,0.0,0.044944740688625875,Low Value,51-60
30,technician,single,secondary,no,2573,yes,no,unknown,5,may,67,2,-1,0,unknown,no,0,0.09616327419969858,0.013623424156161041,0.0,0.052168664346697605,Medium Value,18-30
36,services,married,secondary,no,143,yes,yes,unknown,5,may,350,1,-1,0,unknown,no,0,0.07410164690501699,0.0711671411142741,0.0,0.058400965786790715,High Value,31-40
40,blue-collar,married,secondary,no,475,yes,no,unknown,5,may,332,2,-1,0,unknown,no,0,0.07711582808272657,0.06750711671411143,0.0,0.05881004905559671,High Value,31-40
53,blue-collar,married,secondary,no,70,yes,no,unknown,5,may,611,2,-1,0,unknown,no,0,0.07343889020027963,0.12423749491663277,0.0,0.07399069357512965,VIP,51-60
34,management,single,tertiary,no,318,yes,no,unknown,5,may,113,2,-1,0,unknown,no,0,0.07569044722459282,0.022976819845465637,0.0,0.0447382695659361,Low Value,31-40
37,technician,married,secondary,no,275,yes,no,unknown,5,may,132,1,-1,0,unknown,no,0,0.07530005628892561,0.02684017893452623,0.0,0.045702081824820676,Low Value,31-40
42,management,divorced,tertiary,no,742,yes,no,unknown,5,may,58,3,-1,0,unknown,no,0,0.07953988342745084,0.011793411956079707,0.0,0.04330796530054933,Low Value,41-50
41,entrepreneur,married,primary,no,236,yes,no,unknown,5,may,151,1,-1,0,unknown,no,0,0.07494598078913443,0.030703538023586822,0.0,0.04668405180164326,Medium Value,41-50
30,student,single,tertiary,no,25,yes,no,unknown,5,may,89,2,-1,0,unknown,no,0,0.07303034154667443,0.018096787311915413,0.0,0.04194420696691184,Low Value,18-30
37,management,single,tertiary,no,600,yes,no,unknown,5,may,152,1,-1,0,unknown,no,0,0.07825068545385216,0.03090687271248475,0.0,0.048397404540671506,Medium Value,31-40
39,admin.,divorced,secondary,no,-349,yes,no,unknown,5,may,611,2,-1,0,unknown,no,0,0.06963484829226664,0.12423749491663277,0.0,0.07208867262112315,VIP,31-40
41,blue-collar,married,primary,no,183,yes,yes,unknown,5,may,110,2,-1,0,unknown,no,0,0.07446480126377718,0.022366815778771858,0.0,0.043942445365520146,Low Value,41-50
40,blue-collar,married,primary,no,0,yes,no,unknown,5,may,463,1,-1,0,unknown,no,0,0.0728033700724493,0.09414396095973973,0.0,0.06464487332414656,VIP,31-40
42,management,single,tertiary,no,0,yes,yes,unknown,5,may,562,2,-1,0,unknown,yes,1,0.0728033700724493,0.1142740951606344,0.0,0.07068391358441498,VIP,41-50
40,blue-collar,divorced,primary,no,0,yes,no,unknown,5,may,962,1,-1,0,unknown,no,0,0.0728033700724493,0.1956079707198048,0.0,0.09508407625216608,VIP,31-40
57,technician,married,secondary,no,1078,yes,no,unknown,5,may,10,4,-1,0,unknown,no,0,0.08259038004103646,0.0020333468889792597,0.0,0.04190519408721201,Low Value,51-60
56,entrepreneur,divorced,secondary,no,155,no,no,unknown,5,may,118,3,-1,0,unknown,no,0,0.07421059321264505,0.023993493289955266,0.0,0.044303344593309105,Low Value,51-60
37,admin.,married,secondary,no,190,yes,no,unknown,5,may,92,2,-1,0,unknown,no,0,0.07452835327656021,0.01870679137860919,0.0,0.042876214051862864,Low Value,31-40
